objectID,isHighlight,accessionNumber,isPublicDomain,primaryImage,primaryImageSmall,constituents/0,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,objectDate,objectBeginDate,objectEndDate,medium,dimensions,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags/0,constituents/0/role,constituents/0/name,constituents/1/role,constituents/1/name,constituents/2/role,constituents/2/name,constituents/3/role,constituents/3/name,tags/1,tags/2,tags/3,tags/4,additionalImages/0,additionalImages/1,additionalImages/2,additionalImages/3,additionalImages/4,additionalImages/5,additionalImages/6,additionalImages/7,additionalImages/8,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,additionalImages/9,additionalImages/10,additionalImages/11,additionalImages/12,tags/14,tags/15,tags/16,tags/17,constituents/4/role,constituents/4/name,additionalImages/13,additionalImages/14,additionalImages/15,additionalImages/16,additionalImages/17,additionalImages/18,additionalImages/19,additionalImages/20,additionalImages/21,additionalImages/22
392916,false,1970.541.44,true,https://images.metmuseum.org/CRDImages/dp/original/DP873721.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873721.jpg,,Drawings and Prints,Print,A French Ordinary,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,"July 20, 1802",1802,1802,Hand-colored etching,Sheet: 12 1/4 × 10 1/8 in. (31.1 × 25.7 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund and Harris Brisbane Dick Fund, by Exchange, 1970",Published in,London,,,England,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392916,Utilitarian Objects,Artist,Thomas Rowlandson,Publisher,William-Samuel Howitt,,,,,Men,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426344,false,21.94.2(7),true,https://images.metmuseum.org/CRDImages/dp/original/DP835536.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP835536.jpg,,Drawings and Prints,Print,"Songs: ""Deserted by the waning moon...""",,,,,Illustrations to Popular Songs,Artist,,Henry Thomas Alken,"British, London 1785–1851 London",,"Alken, Henry Thomas",British,1785,1851,1822,1822,1822,Soft ground etching,"Image: 8 1/16 × 9 1/2 in. (20.5 × 24.1 cm)
Sheet: 10 3/4 × 14 15/16 in. (27.3 × 38 cm)","Gift of Wilbur Macey Stone, 1921",,,,,,,,,,,,Prints,,,2019-07-31T03:00:40.447Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/426344,Weapons,Artist,Henry Thomas Alken,Publisher,Thomas McLean,,,,,Singing,Cats,Drinking,Satire,,,,,,,,,,Men,Women,,,,,,,,,,,,,,,,,,,,,,,,,,,
412622,false,49.108.2(1),true,https://images.metmuseum.org/CRDImages/dp/original/DP278186.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP278186.jpg,,Drawings and Prints,Print; Ornament & Architecture,"Plate 1: Young Woman Feeding her Infant, from Premier Livre de Sujets et Pastorales (First Book of Subjects and Pastorals)",,,,,Premier Livre de Sujets et Pastorales (First Book of Subjects and Pastorals),Artist,,Gabriel Huquier,"French, Orléans 1695–1772 Paris",,"Huquier, Gabriel",French,1695,1772,1720–72,1720,1772,Etching and engraving,"Plate: 10 9/16 × 8 1/16 in. (26.8 × 20.5 cm)
Sheet: 14 5/16 × 10 5/16 in. (36.4 × 26.2 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/412622,Chickens,Artist,Gabriel Huquier,Artist,After François Boucher,Publisher,Gabriel Huquier,,,Children,Women,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742716,false,59.533.948,true,https://images.metmuseum.org/CRDImages/dp/original/DP873769.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873769.jpg,,Drawings and Prints,Print,A Maiden Aunt Smelling Fire,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"May 4, 1806",1806,1806,Hand-colored etching,"Sheet: 14 9/16 in. × 10 in. (37 × 25.4 cm)
Plate: 13 7/8 × 9 13/16 in. (35.2 × 25 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/742716,Stairs,Artist,Thomas Rowlandson,Publisher,"Rudolph Ackermann, London",,,,,Men,Women,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742861,false,59.533.972,true,https://images.metmuseum.org/CRDImages/dp/original/DP873823.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873823.jpg,,Drawings and Prints,Print,"At Home and Abroad, Abroad and At Home",,,,,,Artist and publisher,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"February 28, 1807",1807,1807,Hand-colored etching,Sheet: 11 7/8 × 8 5/16 in. (30.1 × 21.1 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/742861,Satire,Artist and publisher,Thomas Rowlandson,,,,,,,Couples,Men,Women,Cats,,,,,,,,,,Dogs,Drinking,,,,,,,,,,,,,,,,,,,,,,,,,,,
742865,false,59.533.973,true,https://images.metmuseum.org/CRDImages/dp/original/DP873821.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873821.jpg,,Drawings and Prints,Print,At Home and Abroad,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"February 28, 1807",1807,1807,Etching,Sheet: 5 1/2 × 7 11/16 in. (14 × 19.6 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/742865,Satire,Artist,Thomas Rowlandson,Publisher,"Rudolph Ackermann, London",,,,,Bedrooms,Drunkenness,Men,Women,,,,,,,,,,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742458,false,59.533.789,true,https://images.metmuseum.org/CRDImages/dp/original/DP873658.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873658.jpg,,Drawings and Prints,Print,John Bull in the Year 1800! John Bull in the year 1801!,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"October 12, 1801",1801,1801,Hand-colored etching,Sheet: 11 5/16 × 16 1/8 in. (28.8 × 41 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/742458,Men,Artist,Thomas Rowlandson,,,,,,,Music,Violins,Cats,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742524,false,59.533.1405,true,https://images.metmuseum.org/CRDImages/dp/original/DP873719.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873719.jpg,,Drawings and Prints,Print,Who's Mistress Now?,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"May 4, 1811",1811,1811,Hand-colored etching,Sheet: 13 1/16 × 9 5/8 in. (33.2 × 24.4 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/742524,Interiors,Artist,Thomas Rowlandson,,,,,,,Women,Cats,Mirrors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742505,false,1970.541.43,true,https://images.metmuseum.org/CRDImages/dp/original/DP873722.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873722.jpg,,Drawings and Prints,Print,Who's Mistress Now?,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"June 25, 1802",1802,1802,Hand-colored etching,Sheet: 13 3/16 × 10 1/4 in. (33.5 × 26 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund and Harris Brisbane Dick Fund, by Exchange, 1970",Published in,London,,,England,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/742505,Women,Artist,Thomas Rowlandson,Publisher,William-Samuel Howitt,,,,,Cats,Mirrors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742571,false,59.533.1786,true,https://images.metmuseum.org/CRDImages/dp/original/DP873735.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873735.jpg,,Drawings and Prints,Print,"A Catamaran, or an Old Maid's Nursery",,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"[March 1, 1803], reissued March 1, 1811",1803,1811,Hand-colored etching,Sheet: 12 5/8 × 9 13/16 in. (32.1 × 25 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/742571,Satire,Artist,Thomas Rowlandson,,,,,,,Women,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742672,false,59.533.941,true,https://images.metmuseum.org/CRDImages/dp/original/DP873811.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873811.jpg,,Drawings and Prints,Print,The Chamber of Genius,,,,,,Artist and publisher,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"April 2, 1806",1806,1806,Hand-colored etching,"Sheet: 10 5/16 × 15 5/16 in. (26.2 × 38.9 cm)
Plate: 9 5/8 × 12 3/8 in. (24.4 × 31.4 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-24T03:00:47.23Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/742672,Satire,Artist and publisher,Thomas Rowlandson,,,,,,,Cats,Painting,Infants,Men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811917,false,59.533.1939,true,https://images.metmuseum.org/CRDImages/dp/original/DP881786.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP881786.jpg,,Drawings and Prints,Print,Hiring a Servant,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,1811,1811,1811,Hand-colored etching,Sheet: 9 1/4 × 12 15/16 in. (23.5 × 32.8 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",Published in,London,,,,,,,,,,Prints,,,2019-02-21T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/811917,Cats,Artist,Thomas Rowlandson,Publisher,Thomas Tegg,,,,,Servants,Satire,Men,Women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811982,false,59.533.1986,true,https://images.metmuseum.org/CRDImages/dp/original/DP881830.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP881830.jpg,,Drawings and Prints,Print,"Humbugging, or Raising the Devil",,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"March 12, 1800",1800,1800,Hand-colored etching and aquatint,Sheet: 11 1/8 × 12 13/16 in. (28.3 × 32.5 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-21T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/811982,Satire,Artist,Thomas Rowlandson,Publisher,"Published by Rudolph Ackermann, London",,,,,Men,Women,Cats,Crocodiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786828,false,59.533.1378,true,https://images.metmuseum.org/CRDImages/dp/original/DP883725.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP883725.jpg,,Drawings and Prints,Print,The Rabbit Merchant,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,1810?,1805,1815,Hand-colored etching,Sheet: 9 13/16 × 14 1/16 in. (24.9 × 35.7 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",Published in,London,,,,,,,,,,Prints,,,2019-02-21T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/786828,Cats,Artist,Thomas Rowlandson,Publisher,Thomas Tegg,,,,,Dogs,Rabbits,Satire,Men,,,,,,,,,,Women,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810865,false,17.3.888-11,true,https://images.metmuseum.org/CRDImages/dp/original/DP883734.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP883734.jpg,,Drawings and Prints,Print,The Bassoon with a French Horn Accompaniment,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"May 16, 1811",1811,1811,Hand-colored etching,"Plate: 9 5/8 × 13 11/16 in. (24.5 × 34.7 cm)
Sheet: 10 1/2 × 14 9/16 in. (26.7 × 37 cm)","Harris Brisbane Dick Fund, 1917",,,,,,,,,,,,Prints,,,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/810865,Sleeping,Artist,Thomas Rowlandson,Publisher,Thomas Tegg,,,,,Satire,Bedrooms,Men,Women,,,,,,,,,,Cats,Caricature,,,,,,,,,,,,,,,,,,,,,,,,,,,
810866,false,59.533.2017,true,https://images.metmuseum.org/CRDImages/dp/original/DP883732.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP883732.jpg,,Drawings and Prints,Print,The Bassoon with a French Horn Accompaniment,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"May 16, 1811",1811,1811,Hand-colored etching,Sheet (trimmed within plate): 8 11/16 × 12 1/2 in. (22 × 31.8 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/810866,Sleeping,Artist,Thomas Rowlandson,Publisher,Thomas Tegg,,,,,Satire,Men,Women,Cats,,,,,,,,,,Beds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810867,false,59.533.1398,true,https://images.metmuseum.org/CRDImages/dp/original/DP883733.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP883733.jpg,,Drawings and Prints,Print,The Bassoon with a French Horn Accompaniment,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"May 16, 1811",1811,1811,Hand-colored etching,Sheet (trimmed to plate): 9 13/16 × 13 9/16 in. (25 × 34.4 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/810867,Sleeping,Artist,Thomas Rowlandson,Publisher,Thomas Tegg,,,,,Beds,Satire,Men,Women,,,,,,,,,,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787922,false,59.533.1414,true,https://images.metmuseum.org/CRDImages/dp/original/DP883765.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP883765.jpg,,Drawings and Prints,Print,Hiring a Servant,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,1811,1811,1811,Hand-colored etching,Sheet: 9 5/8 × 13 1/2 in. (24.5 × 34.3 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",Published in,London,,,,,,,,,,Prints,,,2019-02-21T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/787922,Satire,Artist,Thomas Rowlandson,Publisher,Thomas Tegg,,,,,Men,Women,Cats,Servants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392733,false,59.533.1019,true,https://images.metmuseum.org/CRDImages/dp/original/DP873840.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873840.jpg,,Drawings and Prints,Print,Miseries of Human Life: While Deep in Study and Lost in Thought in the Complicated Profession of a Taylor and All on a Sudden Disturbed by the Shrieks of a Woman Crying Cucumbers,,,,,Miseries of Human Life,Artist,,Nicolaus Heideloff,"British, 1761–1837",,"Heideloff, Nicolaus",British,1761,1837,October 1807,1807,1807,Hand-colored etching,Sheet: 12 5/8 × 9 1/8 in. (32 × 23.2 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-05-08T15:15:06.773Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392733,Boys,Artist,Nicolaus Heideloff,Artist,After Thomas Rowlandson,Publisher,"Rudolph Ackermann, London",,,Men,Women,Cats,Working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355617,false,37.36.2,true,https://images.metmuseum.org/CRDImages/dp/original/DP242799.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP242799.jpg,,Drawings and Prints,Book,De Humana Physiognomonia. Libri III,,,,,,Author,Written by,Giovanni Battista della Porta,"Italian, 1538–1615",,"della Porta, Giovanni Battista",Italian,1538,1615,1586,1586,1586,Letterpress text with engraved illustrations,"Overall: 13 x 9 1/4 x 1 1/16 in. (33 x 23.5 x 2.7 cm)
plate: 3 1/2 x 5 7/8 in. (8.9 x 14.9 cm)","Harris Brisbane Dick Fund, 1937",,,,,,,,,,,,Books,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/355617,Books,Author,Written by Giovanni Battista della Porta,Publisher,Published by Giuseppe Cacchi,,,,,Men,Cats,Horses,Monkeys,https://images.metmuseum.org/CRDImages/dp/original/DP243281.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360653,false,17.50.15-342,true,https://images.metmuseum.org/CRDImages/dp/original/DP823904.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP823904.jpg,,Drawings and Prints,Print,Six Men and Women Beggars,,,,,Beggars,Etcher,,Wenceslaus Hollar,"Bohemian, Prague 1607–1677 London",,"Hollar, Wenceslaus",Bohemian,1607,1677,1630,1630,1630,Etching; only state,3 3/8 x 9 7/8 in. (8.6 x 25.2 cm),"Purchase, Joseph Pulitzer Bequest, 1917",,,,,,,,,,,,Prints,,,2019-06-04T15:29:22.52Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/360653,Children,Etcher,Wenceslaus Hollar,Artist,After Jacques Callot,,,,,Men,Women,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392915,false,59.533.905,true,https://images.metmuseum.org/CRDImages/dp/original/DP808710.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP808710.jpg,,Drawings and Prints,Print,A French Ordinary,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,"January 2, 1804",1804,1804,Hand-colored etching,Sheet: 12 1/8 × 9 15/16 in. (30.8 × 25.3 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-04-27T03:00:45.603Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392915,Satire,Artist,Thomas Rowlandson,Publisher,S. W. Fores,,,,,Eating,Food,Men,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738908,false,59.533.487,true,https://images.metmuseum.org/CRDImages/dp/original/DP872132.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP872132.jpg,,Drawings and Prints,Print,New Shoes,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"January 1, 1794",1794,1794,Hand-colored etching,Sheet: 10 1/16 × 8 1/16 in. (25.6 × 20.4 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/738908,Shoes,Artist,Thomas Rowlandson,,,,,,,Men,Women,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736582,false,59.533.115,true,https://images.metmuseum.org/CRDImages/dp/original/DP871858.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP871858.jpg,,Drawings and Prints,Print,Comfort in the Gout,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"November 30, 1785",1785,1785,Hand-colored etching,"Sheet: 10 3/4 × 14 5/16 in. (27.3 × 36.3 cm)
Plate: 10 1/16 × 13 7/8 in. (25.5 × 35.2 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/736582,Satire,Artist,Thomas Rowlandson,Publisher,John Raphael Smith,,,,,Illness,Men,Women,Cats,,,,,,,,,,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736708,false,1970.541.55,true,https://images.metmuseum.org/CRDImages/dp/original/DP871851.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP871851.jpg,,Drawings and Prints,Print,A Cully Pillag'd,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"July 1, 1802",1802,1802,Hand-colored etching,"Sheet: 10 9/16 × 15 3/8 in. (26.8 × 39 cm)
Plate: 9 3/4 × 13 3/4 in. (24.8 × 35 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund and Harris Brisbane Dick Fund, by Exchange, 1970",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/736708,Men,Artist,Thomas Rowlandson,Publisher,S. W. Fores,,,,,Women,Cats,Mice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720551,false,62.602.713,true,https://images.metmuseum.org/CRDImages/dp/original/DP874652.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP874652.jpg,,Drawings and Prints,Print,Dogs and Still Life,,,,,Houghton Gallery,Engraver,,Pierre Charles Canot,"French, Paris 1710–1777 Kentish Town, London (active England)",,"Canot, Pierre Charles",,1710,1777,1778,1778,1778,Etching and engraving,Sheet (trimmed): 8 11/16 × 9 15/16 in. (22 × 25.3 cm),"Rogers Fund, 1962",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/720551,Birds,Engraver,Pierre Charles Canot,Artist,After Charles Jervas,Artist,Intermediary draftsman Joseph Farington,Publisher,John Boydell,Cats,Dogs,Still Life,Coat of Arms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737695,false,59.533.198,true,https://images.metmuseum.org/CRDImages/dp/original/DP871892.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP871892.jpg,,Drawings and Prints,Print,Domestic Shaving,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"August 21, 1786",1786,1786,Stippled etching,Sheet: 10 7/8 × 8 11/16 in. (27.6 × 22 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/737695,Satire,Artist,Thomas Rowlandson,Publisher,John Raphael Smith,,,,,Girls,Men,Women,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737688,false,59.533.197,true,https://images.metmuseum.org/CRDImages/dp/original/DP871891.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP871891.jpg,,Drawings and Prints,Print,Domestic Shaving,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"August 21, 1786",1786,1786,Hand-colored stippled etching,Sheet: 10 7/8 × 8 11/16 in. (27.6 × 22 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/737688,Satire,Artist,Thomas Rowlandson,,,,,,,Girls,Men,Women,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
